dsstox_sid,very_toxic,nontoxic,LD50_mgkg,EPA_category,GHS_category,casrn,mol_weight,LD50_LM
DTXSID20197305,True,False,12.0,1.0,2.0,4785-72-2,235.283004761,1.29240931179
DTXSID80197306,False,False,540.0,3.0,4.0,4786-19-0,81.1179962158,-0.823276545683
DTXSID0063604,False,False,501.0,3.0,4.0,4786-20-3,67.091003418,-0.873173438603
DTXSID6023529,False,False,860.0,3.0,4.0,479-92-5,230.311004639,-0.572183761479
DTXSID10197334,False,False,248.0,2.0,3.0,4790-92-5,255.699996948,0.0132790420169
DTXSID80876982,True,False,9.0,1.0,2.0,4799-59-1,290.31,1.50861948633
DTXSID7026231,False,True,3216.0,3.0,5.0,480-22-8,226.231002808,-1.15276391948
DTXSID6021242,True,False,34.0,1.0,2.0,480-54-6,351.398986816,1.01432158792
DTXSID8026016,False,False,77.0,2.0,3.0,480-81-9,333.384002686,0.636454031351
DTXSID0031504,False,False,112.0,2.0,3.0,481-39-0,174.154998779,0.191717921878
DTXSID8075413,False,False,65.0,2.0,3.0,481-42-5,188.182006836,0.46166473904
DTXSID6045957,False,True,2001.0,3.0,5.0,481-49-2,606.718994141,-0.518259497316
DTXSID4040715,False,True,5001.0,4.0,5.0,48145-04-6,192.214004517,-1.41527182781
DTXSID6041684,False,False,52.0,2.0,3.0,4824-78-6,394.040008545,0.879536976181
DTXSID6040664,False,False,1500.0,3.0,4.0,483-63-6,203.285003662,-0.867985917147
DTXSID20197507,False,True,2905.0,3.0,5.0,484-12-8,244.289993286,-1.07524045915
DTXSID0042084,False,True,3000.0,3.0,5.0,4849-32-5,279.339996338,-1.0309881316
DTXSID9040269,False,False,58.0,2.0,3.0,485-31-4,322.316986084,0.744855199843
DTXSID3073343,False,False,550.0,3.0,4.0,4856-87-5,276.291992188,-0.298994391618
DTXSID0052124,False,False,680.0,3.0,4.0,4856-95-5,100.959999084,-0.828359574744
DTXSID30197598,False,False,765.0,3.0,4.0,4871-71-0,220.210006714,-0.540824384996
DTXSID4047092,False,True,5001.0,4.0,5.0,488-10-8,164.248001099,-1.48355676166
DTXSID4060072,False,True,6408.0,4.0,5.0,488-23-3,134.222000122,-1.67889879687
DTXSID7022918,False,False,1500.0,3.0,4.0,488-41-5,307.966003418,-0.68758848198
DTXSID7045996,False,False,1550.0,3.0,4.0,489-84-9,198.309005737,-0.892989261054
DTXSID70197638,False,False,90.0,2.0,3.0,4891-54-7,290.329986572,0.508649384575
DTXSID0022220,False,False,140.0,2.0,3.0,4901-51-3,231.880004883,0.219135265166
DTXSID8027581,False,False,1780.0,3.0,4.0,4904-61-4,162.276000977,-1.04016570561
DTXSID3060081,False,True,2647.0,3.0,5.0,491-37-2,148.160995483,-1.25202005396
DTXSID20197709,False,False,311.0,2.0,4.0,492-17-1,184.242004395,-0.227371739295
DTXSID10889348,False,False,1538.0,3.0,4.0,492-41-1,151.209,-1.00737869421
DTXSID7043821,False,True,3000.0,3.0,5.0,492-80-8,267.376,-1.04999883285
DTXSID50197717,False,False,1180.0,3.0,4.0,4920-79-0,187.580001831,-0.798695471543
DTXSID10197773,False,False,700.0,3.0,4.0,4934-55-8,211.264007568,-0.520272526142
DTXSID30197775,False,False,1000.0,3.0,4.0,4935-70-0,326.459991455,-0.486170035078
DTXSID30877702,False,False,400.0,2.0,4.0,494-47-3,268.272,-0.173484644336
DTXSID5041516,False,False,1150.0,3.0,4.0,4940-11-8,140.138000488,-0.914141923736
DTXSID10197798,True,False,25.0,1.0,2.0,4947-89-1,186.660003662,0.873111261341
DTXSID3027582,False,True,2050.0,3.0,5.0,4948-28-1,154.253005981,-1.12352022502
DTXSID80197801,False,False,300.0,2.0,4.0,4949-85-3,221.100006104,-0.132532500152
DTXSID0024555,False,False,620.0,3.0,4.0,495-48-7,198.225006104,-0.495233249603
DTXSID4043856,False,False,1650.0,3.0,4.0,495-54-5,212.255996704,-0.890623975339
DTXSID2041624,False,False,100.0,2.0,3.0,495-73-8,241.25,0.382467322016
DTXSID0068496,False,False,91.5,2.0,3.0,49564-57-0,230.279998779,0.400835124414
DTXSID90197852,False,False,1700.0,3.0,4.0,4957-14-6,196.293,-0.937544108867
DTXSID50197853,False,True,4500.0,3.0,5.0,4957-16-8,252.401000977,-1.25112144087
DTXSID2040656,False,False,1000.0,3.0,4.0,496-67-3,223.070007324,-0.651558818462
DTXSID80197927,False,True,2350.0,3.0,5.0,4960-47-8,269.140014648,-0.941089590561
DTXSID5063657,False,True,2285.0,3.0,5.0,4961-40-4,292.070007324,-0.893399242853
DTXSID90197958,False,True,2001.0,3.0,5.0,49665-58-9,219.287994385,-0.960232233134
DTXSID1029621,False,True,2800.0,3.0,5.0,497-19-8,105.987998962,-1.42190133853
DTXSID7060095,False,True,2900.0,3.0,5.0,497-26-7,88.1060028076,-1.51739249928
DTXSID2075423,True,False,25.0,1.0,2.0,497-56-3,198.134002686,0.899019004532
DTXSID2068507,False,False,815.0,3.0,4.0,49701-24-8,246.279998779,-0.519728465973
DTXSID3027584,False,True,6420.0,4.0,5.0,4979-32-2,346.549987793,-1.26776914018
DTXSID2022042,False,True,9577.0,4.0,5.0,498-66-8,94.1569976807,-2.00737688541
DTXSID7060099,False,False,450.0,2.0,4.0,498-67-9,179.020004272,-0.400310950618
DTXSID50198082,False,False,330.0,2.0,4.0,49803-30-7,251.285003662,-0.1183473686
DTXSID10198083,False,False,1450.0,3.0,4.0,49803-32-9,265.312011719,-0.737611089587
DTXSID20198099,False,False,1130.0,3.0,4.0,49828-25-3,323.790008545,-0.542815000242
DTXSID6043965,False,False,470.0,2.0,4.0,49866-87-7,249.335998535,-0.275312872506
DTXSID6042074,False,False,810.0,3.0,4.0,499-75-2,150.220993042,-0.731754390304
DTXSID5045885,False,False,633.0,3.0,4.0,4991-65-5,168.169998169,-0.575655190564
DTXSID0020361,False,False,720.0,3.0,4.0,4998-76-9,135.63999939,-0.724944717279
DTXSID7020637,False,False,500.0,2.0,4.0,50-00-0,30.026,-1.22147252407
DTXSID7058757,False,False,474.8,2.0,4.0,50-01-1,95.5299987793,-0.696370938086
DTXSID5021122,False,False,162.0,2.0,3.0,50-06-6,232.238998413,0.156420135285
DTXSID2020898,True,False,30.0,1.0,2.0,50-07-7,334.332000732,1.04705669255
DTXSID4045632,False,False,995.0,3.0,4.0,50-10-2,428.411010742,-0.365962456487
DTXSID9023257,False,False,850.0,3.0,4.0,50-12-4,218.255996704,-0.590452740692
DTXSID5020233,True,False,10.0,1.0,2.0,50-14-6,396.658996582,1.59841730892
DTXSID5020364,False,False,100.0,2.0,3.0,50-18-0,261.079986572,0.416773581688
DTXSID7023192,False,True,3543.0,3.0,5.0,50-21-5,90.078,-1.59475241735
DTXSID4020375,False,False,87.0,2.0,3.0,50-29-3,354.480010986,0.610072497865
DTXSID6040296,False,False,650.0,3.0,4.0,50-31-7,225.449996948,-0.459863122879
DTXSID9021136,False,False,245.0,2.0,3.0,50-33-9,308.381011963,0.0999215448924
DTXSID2023519,False,False,370.0,2.0,4.0,50-34-0,448.401000977,0.0834648493433
DTXSID9022524,False,False,113.0,2.0,3.0,50-35-1,258.233001709,0.35893330004
DTXSID8020337,False,True,5750.0,4.0,5.0,50-41-9,598.090026855,-0.982901284073
DTXSID0020810,False,False,277.0,2.0,3.0,50-44-2,152.179992676,-0.260122210202
DTXSID5024976,False,False,300.0,2.0,4.0,50-45-3,191.009994507,-0.196065162626
DTXSID6022896,False,False,375.0,2.0,4.0,50-47-5,266.388000488,-0.148516609689
DTXSID7022594,False,False,320.0,2.0,4.0,50-48-6,277.411010742,-0.0620262836242
DTXSID1043881,False,False,250.0,2.0,3.0,50-49-7,280.415,0.0498612325876
DTXSID6023656,False,False,995.0,3.0,4.0,50-52-2,370.570007324,-0.428952814658
DTXSID0022808,False,False,142.0,2.0,3.0,50-53-3,318.859985352,0.351311677427
DTXSID7021237,False,False,420.0,2.0,4.0,50-55-5,608.687988281,0.161145441165
DTXSID9022782,False,True,2500.0,3.0,5.0,50-59-9,415.480010986,-0.779389874239
DTXSID4023462,False,False,1250.0,3.0,4.0,50-60-2,281.359008789,-0.64764918769
DTXSID7040362,False,True,2500.0,3.0,5.0,50-65-7,327.119995117,-0.883232917608
DTXSID5023588,False,True,15900.0,4.0,5.0,50-70-4,182.17199707,-1.94091550499
DTXSID5044946,False,True,5210.0,4.0,5.0,50-71-5,142.070007324,-1.56433532045
DTXSID9020031,True,False,7.2,1.0,2.0,50-76-0,1255.438,2.24146277345
DTXSID5020108,False,False,1275.0,3.0,4.0,50-78-2,180.159,-0.84985422221
DTXSID5020106,False,True,11900.0,4.0,5.0,50-81-7,176.124,-1.82972842111
DTXSID3023057,False,False,215.0,2.0,3.0,50-91-9,246.194000244,0.0588390050379
DTXSID7022910,False,True,25800.0,4.0,5.0,50-99-7,180.156,-2.15597097532
DTXSID9041784,False,False,285.0,2.0,3.0,500-28-7,297.649993896,0.0188610179738
DTXSID5022437,False,True,2001.0,3.0,5.0,500-38-9,302.369995117,-0.820708395728
DTXSID90198187,False,False,638.0,3.0,4.0,5001-99-0,230.238006592,-0.442643662248
DTXSID7023069,True,False,19.0,1.0,2.0,5002-47-1,591.780029297,1.49340670405
DTXSID5022649,False,True,3500.0,3.0,5.0,5003-48-5,313.308990479,-1.0480951871
DTXSID9027158,False,True,3000.0,3.0,5.0,501-53-1,170.589996338,-1.24516769484
DTXSID5057755,False,True,3200.0,3.0,5.0,501-68-8,197.660003662,-1.20923117924
DTXSID4027159,False,True,4290.0,3.0,5.0,502-44-3,114.143997192,-1.57500421521
DTXSID1047106,False,True,2610.0,3.0,5.0,502-47-6,170.251998901,-1.18554828774
DTXSID2041672,False,False,480.0,2.0,4.0,502-55-6,242.380004883,-0.296744447489
DTXSID3048940,False,True,9690.0,4.0,5.0,502-85-2,126.086997986,-1.88565347235
DTXSID8027585,False,False,1037.0,3.0,4.0,5026-74-4,277.320007324,-0.572797553392
DTXSID5020782,False,False,1700.0,3.0,4.0,50264-69-2,321.160003662,-0.723727467183
DTXSID70198266,False,False,1140.0,3.0,4.0,50264-86-3,286.720001221,-0.599446861505
DTXSID40198293,False,False,708.0,3.0,4.0,5029-46-9,223.097000122,-0.501539527115
DTXSID5029182,False,True,2001.0,3.0,5.0,503-74-2,102.133003235,-1.29208098605
DTXSID2060121,False,False,420.0,2.0,4.0,503-87-7,116.13999939,-0.558267470983
DTXSID20198377,False,False,800.0,3.0,4.0,50335-55-2,287.809997559,-0.443984111189
DTXSID7063685,False,False,1780.0,3.0,4.0,5036-48-6,125.175003052,-1.15290239165
DTXSID2060123,False,False,844.0,3.0,4.0,504-15-4,124.138999939,-0.832434204229
DTXSID0023870,True,False,14.0,1.0,2.0,504-24-5,94.1169967651,0.827540024888
DTXSID0024505,False,False,200.0,2.0,3.0,504-29-0,94.1169967651,-0.327361935098
DTXSID8041246,False,True,15000.0,4.0,5.0,504-63-2,76.0950012207,-2.29473513072
DTXSID00198451,False,False,1950.0,3.0,4.0,504-90-5,184.309997559,-1.02448571799
DTXSID10198487,False,True,4000.0,3.0,5.0,50454-68-7,300.739990234,-1.12386881004
DTXSID4022361,False,True,10000.0,4.0,5.0,50471-44-8,286.109985352,-1.54346698488
DTXSID3024077,False,True,2768.0,3.0,5.0,505-29-3,120.230003357,-1.36215322655
DTXSID0037100,True,False,17.0,1.0,2.0,505-60-2,159.070007324,0.971139379692
DTXSID1060130,False,True,2830.0,3.0,5.0,505-66-8,100.165000916,-1.45107043619
DTXSID8058110,False,False,1190.0,3.0,4.0,50512-35-1,290.390014648,-0.612565282759
DTXSID3046164,False,False,830.0,3.0,4.0,50528-97-7,245.326004028,-0.52933450745
DTXSID4023048,False,False,980.0,3.0,4.0,5053-06-5,260.337005615,-0.575690170387
DTXSID3045770,False,False,437.0,2.0,4.0,5053-08-7,296.799987793,-0.168017558225
DTXSID90198546,True,False,25.0,1.0,2.0,50539-66-7,329.410003662,1.1197967752
DTXSID50198547,True,False,25.0,1.0,2.0,50539-67-8,343.440002441,1.13791086989
DTXSID80198550,False,False,125.0,2.0,3.0,50539-70-3,385.519989014,0.489136887909
DTXSID60198553,True,False,25.0,1.0,2.0,50539-73-6,363.859985352,1.16299428902
DTXSID20198554,True,False,25.0,1.0,2.0,50539-74-7,408.309997559,1.21305000518
DTXSID40198556,True,False,25.0,1.0,2.0,50539-76-9,501.619995117,1.30243483094
DTXSID30198560,True,False,5.0,1.0,2.0,50539-80-5,267.339996338,1.72809393343
DTXSID90198561,True,False,25.0,1.0,2.0,50539-81-6,281.369995117,1.05133777437
DTXSID3058111,False,False,1600.0,3.0,4.0,50563-36-5,255.740005493,-0.796321312487
DTXSID6073524,True,False,0.1,1.0,1.0,50585-41-6,499.778015137,3.69877714792
DTXSID30198621,False,False,750.0,3.0,4.0,50590-01-7,332.089996338,-0.35380547
DTXSID0020022,False,False,1370.0,3.0,4.0,50594-66-6,361.660003662,-0.578420084796
DTXSID7028019,False,True,2500.0,3.0,5.0,50594-77-9,330.690002441,-0.878518943332
DTXSID8027163,False,False,1070.0,3.0,4.0,506-59-2,81.5400009155,-1.11801306569
DTXSID9024306,False,False,123.0,2.0,3.0,506-64-9,133.886001587,0.0368300604093
DTXSID3027164,False,False,729.8,3.0,4.0,506-93-4,122.084,-0.776545108819
DTXSID8027587,False,False,1375.0,3.0,4.0,5064-31-3,257.084014893,-0.728227624479
DTXSID20198711,False,False,60.0,2.0,3.0,50673-08-0,309.420013428,0.712397150254
DTXSID40198713,True,False,25.0,1.0,2.0,50673-10-4,398.299987793,1.20227028443
DTXSID00198714,True,False,25.0,1.0,2.0,50673-11-5,398.299987793,1.20227028443
DTXSID2023642,False,False,438.0,2.0,4.0,50679-08-8,471.684997559,0.0321779527649
DTXSID5060142,False,False,200.0,2.0,3.0,507-09-5,76.1100006104,-0.41958827024
DTXSID5042374,True,False,0.43,1.0,1.0,507-60-8,620.692016602,3.15940770391
DTXSID3052143,False,False,500.0,2.0,4.0,507-70-0,154.253005981,-0.510736368302
DTXSID1023736,False,False,455.0,2.0,4.0,50700-72-6,637.744018555,0.146634997366
DTXSID30198808,False,True,6600.0,4.0,5.0,50776-39-1,391.970001221,-1.22629110526
DTXSID20198832,True,False,25.0,1.0,2.0,50802-69-2,347.399993896,1.14288979781
DTXSID80198833,True,False,25.0,1.0,2.0,50802-70-5,374.410003662,1.17540743523
DTXSID7049007,False,False,1340.0,3.0,4.0,50847-11-5,230.311004639,-0.7647901086
DTXSID4020290,False,False,1050.0,3.0,4.0,50892-23-4,323.799987793,-0.510912471025
DTXSID00883411,False,False,1770.0,3.0,4.0,509-09-1,270.891,-0.815178689956
DTXSID5021334,False,False,130.0,2.0,3.0,509-14-8,196.031005859,0.178381416033
DTXSID00198931,False,False,74.0,2.0,3.0,5090-37-9,266.790008545,0.556937841214
DTXSID90198945,False,True,2900.0,3.0,5.0,50915-31-6,224.25,-1.11166554618
DTXSID8045777,False,True,2847.0,3.0,5.0,50924-49-7,259.217987061,-1.04072233334
DTXSID40198995,False,False,1000.0,3.0,4.0,50995-94-3,238.449996948,-0.622602678788
DTXSID1021166,False,True,4570.0,3.0,5.0,51-03-6,338.444000244,-1.13042938051
DTXSID1044435,False,False,200.0,2.0,3.0,51-05-8,272.769989014,0.134766590545
DTXSID7023512,False,False,1950.0,3.0,4.0,51-06-9,235.330993652,-0.918355482802
DTXSID1023362,False,False,1700.0,3.0,4.0,51-12-7,298.346008301,-0.755728689771
DTXSID5042376,False,True,2001.0,3.0,5.0,51-14-9,298.334991455,-0.82654289426
DTXSID3026225,True,False,13.0,1.0,2.0,51-18-3,204.236999512,1.19619106923
DTXSID2020634,False,False,230.0,2.0,3.0,51-21-8,130.07800293,-0.247523975382
DTXSID0020523,True,False,30.0,1.0,2.0,51-28-5,184.106994629,0.787949033899
DTXSID6025486,False,True,2221.0,3.0,5.0,51-30-9,247.72,-0.952587487211
DTXSID6023573,False,True,2650.0,3.0,5.0,51-34-3,303.358001709,-0.94129041907
DTXSID3049415,True,False,30.0,1.0,2.0,51-42-3,333.292999268,1.04570493679
DTXSID20199001,False,True,2400.0,3.0,5.0,51-50-3,259.779998779,-0.965605531288
DTXSID5021209,False,False,1250.0,3.0,4.0,51-52-5,170.229995728,-0.865873924761
DTXSID4020113,False,False,500.0,2.0,4.0,51-55-8,289.375,-0.237508995974
DTXSID8022907,True,False,38.0,1.0,2.0,51-64-9,135.210006714,0.551225237739
DTXSID9046940,False,True,2600.0,3.0,5.0,51-68-3,257.709991455,-1.00384209143
DTXSID2041094,False,False,210.0,2.0,3.0,51-71-8,136.197998047,-0.188048570737
DTXSID2020975,True,False,10.0,1.0,2.0,51-75-2,156.050003052,1.19326378149
DTXSID9021427,False,False,1809.0,3.0,4.0,51-79-6,89.09400177,-1.3075901006
DTXSID9022730,True,False,40.0,1.0,2.0,51-83-2,182.649993896,0.659559670707
DTXSID9020299,False,False,700.0,3.0,4.0,510-15-6,325.190002441,-0.332960854726
DTXSID4045210,False,True,4840.0,3.0,5.0,51012-33-0,364.890014648,-1.12268338275
DTXSID6042319,False,False,590.0,3.0,4.0,51026-28-9,175.309997559,-0.527045327946
DTXSID6038326,False,False,500.0,2.0,4.0,5103-71-9,409.760009766,-0.0864404328613
DTXSID0037231,False,False,117.0,2.0,3.0,5104-49-4,244.26499939,0.319675379845
DTXSID00199069,False,True,2040.0,3.0,5.0,51068-60-1,250.309997559,-0.911151971442
DTXSID80199143,False,True,2710.0,3.0,5.0,51122-73-7,320.510009766,-0.927127693469
DTXSID8052146,False,False,425.0,2.0,4.0,51162-51-7,202.630004883,-0.321685175155
DTXSID4048274,False,False,170.0,2.0,3.0,5118-29-6,291.437988281,0.234097239047
DTXSID90199210,False,False,400.0,2.0,4.0,512-48-1,155.240997314,-0.411053567214
DTXSID1021403,False,False,840.0,3.0,4.0,512-56-1,140.074996948,-0.777918664384
DTXSID0032314,False,False,950.0,3.0,4.0,51200-87-4,101.149002075,-0.972762002862
DTXSID4022448,False,True,2200.0,3.0,5.0,51218-45-2,283.799987793,-0.889410308381
DTXSID8058112,False,True,2200.0,3.0,5.0,51218-49-6,311.850006104,-0.848476923935
DTXSID8063709,False,True,7470.0,4.0,5.0,5123-63-7,251.279998779,-1.47316268053
DTXSID4022650,False,False,118.0,2.0,3.0,51234-28-7,301.730010986,0.40773650127
DTXSID4024145,False,False,1200.0,3.0,4.0,51235-04-2,252.317993164,-0.677233024253
DTXSID3027588,False,False,1065.0,3.0,4.0,5124-30-1,262.352996826,-0.608463578319
DTXSID30199259,False,True,3000.0,3.0,5.0,51249-05-9,347.480010986,-0.936191428148
DTXSID0043973,False,False,1510.0,3.0,4.0,51276-47-2,181.128005981,-0.920991341248
DTXSID30199279,False,False,1700.0,3.0,4.0,51287-66-2,293.199005127,-0.76328642904
DTXSID1022976,True,False,0.174,1.0,1.0,513-10-0,383.230010986,3.34291026333
DTXSID50199296,False,True,18000.0,4.0,5.0,513-12-2,138.179992676,-2.11482733978
DTXSID5020520,False,True,4465.0,3.0,5.0,513-37-1,90.5500030518,-1.69293299394
DTXSID9060156,False,True,7168.0,4.0,5.0,513-44-0,90.1800003052,-1.90028776421
DTXSID00883416,False,False,380.0,2.0,4.0,513-49-5,73.139,-0.715634578507
DTXSID1041396,False,True,5176.0,4.0,5.0,513-53-1,90.1800003052,-1.75888403522
DTXSID1029623,False,False,418.0,2.0,4.0,513-77-9,197.335006714,-0.325972146984
DTXSID60883417,False,False,438.0,2.0,4.0,513-78-0,172.422,-0.404881432142
DTXSID7052151,False,False,640.0,3.0,4.0,513-79-1,118.941001892,-0.730848381553
DTXSID3041902,False,True,4930.0,3.0,5.0,5131-24-8,299.279998779,-1.21676922586
DTXSID1025770,False,True,4500.0,3.0,5.0,5131-58-8,153.14100647,-1.46812101675
DTXSID8027589,False,True,2500.0,3.0,5.0,5131-66-8,132.20300293,-1.27669868861
DTXSID9023679,False,False,600.0,3.0,4.0,51322-75-9,253.710006714,-0.37381365358
DTXSID3041792,False,False,723.0,3.0,4.0,51337-71-4,348.820007324,-0.316536910422
DTXSID0032605,False,False,481.0,2.0,4.0,51338-27-3,341.179992676,-0.149161520834
DTXSID50199352,True,False,3.5,1.0,1.0,51356-05-9,266.269989014,1.88125417601
DTXSID10199353,True,False,2.5,1.0,1.0,51356-06-0,294.320007324,2.07087977696
DTXSID70199354,True,False,50.0,1.0,2.0,51356-07-1,322.380004883,0.809398093194
DTXSID30199355,True,False,8.75,1.0,2.0,51356-08-2,280.299987793,1.50561502582
DTXSID90199356,True,False,45.0,1.0,2.0,51356-09-3,308.350006104,0.835831447583
DTXSID50199357,False,False,155.0,2.0,3.0,51356-10-6,336.399993896,0.336524281076
DTXSID10199358,True,False,6.5,1.0,2.0,51356-11-7,292.290008545,1.65290061332
DTXSID70199359,True,False,30.0,1.0,2.0,51356-12-8,294.320007324,0.991698530911
DTXSID80199360,True,False,18.75,1.0,2.0,51356-13-9,322.380004883,1.23536682547
DTXSID40199361,False,True,18750.0,4.0,5.0,51356-14-0,342.369995117,-1.73850557542
DTXSID00199362,False,False,555.0,3.0,4.0,51356-15-1,370.420013428,-0.175598539977
DTXSID60199363,False,True,25000.0,4.0,5.0,51356-16-2,398.480010986,-1.79753346797
DTXSID20199364,False,False,190.0,2.0,3.0,51356-17-3,356.820007324,0.273695596845
DTXSID80199365,True,False,3.75,1.0,1.0,51356-18-4,345.170013428,1.96400179171
DTXSID40199366,True,False,30.0,1.0,2.0,51356-19-5,373.220001221,1.09484365524
DTXSID00199367,False,False,65.0,2.0,3.0,51356-20-8,314.739990234,0.685038570365
DTXSID60199368,False,False,90.0,2.0,3.0,51356-21-9,342.790008545,0.580785645419
DTXSID20199369,False,False,110.0,2.0,3.0,51356-22-0,370.850006104,0.527805605337
DTXSID30199370,True,False,27.0,1.0,2.0,51356-23-1,326.730010986,1.08282526321
DTXSID1044487,False,False,223.0,2.0,3.0,5137-55-3,404.160003662,0.258248469762
DTXSID20199384,True,False,2.0,1.0,1.0,51376-77-3,278.260009766,2.14342080037
DTXSID6022680,False,False,750.0,3.0,4.0,514-65-8,311.468994141,-0.381646443035
DTXSID60863496,False,False,1260.0,3.0,4.0,5144-52-5,273.292,-0.663743626219
DTXSID30199416,False,True,12000.0,4.0,5.0,51442-09-2,335.149993896,-1.55394203023
DTXSID90199417,False,False,1875.0,3.0,4.0,51442-10-5,363.209991455,-0.712843485149
DTXSID4020329,False,True,5001.0,4.0,5.0,51481-61-9,252.339996338,-1.29707076213
DTXSID10199459,False,False,1857.0,3.0,4.0,51484-40-3,288.350006104,-0.8088919388
DTXSID8041791,True,False,35.4,1.0,2.0,51487-69-5,259.690002441,0.865451968435
DTXSID90199477,False,False,1035.0,3.0,4.0,51492-90-1,345.850006104,-0.476052562114
DTXSID00199488,False,True,2300.0,3.0,5.0,51505-90-9,209.292999268,-1.04097313434
DTXSID3058113,False,True,2001.0,3.0,5.0,51528-03-1,406.470001221,-0.692218589838
DTXSID7052155,False,True,5300.0,4.0,5.0,51566-62-2,151.253005981,-1.54457185508
DTXSID0029761,False,False,1671.0,3.0,4.0,51580-86-0,255.970001221,-0.814787379377
DTXSID8058114,True,False,14.0,1.0,2.0,51594-83-3,273.24798584,1.29042893369
DTXSID1058391,False,False,456.0,2.0,4.0,51596-10-2,528.685974121,0.0642329461923
DTXSID3020621,False,False,135.1,2.0,3.0,51630-58-1,419.910003662,0.492500872088
DTXSID6028022,False,True,2326.0,3.0,5.0,51632-16-7,263.134002686,-0.946432738306
DTXSID2027591,False,True,16000.0,4.0,5.0,5165-97-9,229.23,-1.84384852825
DTXSID10199611,False,True,8500.0,4.0,5.0,51671-08-0,332.179992676,-1.40804545453
DTXSID0032651,False,True,5350.0,4.0,5.0,51707-55-2,220.25,-1.38543786494
DTXSID5073531,False,False,1414.0,3.0,4.0,51762-67-5,173.130996704,-0.91207458022
DTXSID1047819,False,False,880.0,3.0,4.0,51773-92-3,414.779998779,-0.326664866162
DTXSID4045478,False,False,1330.0,3.0,4.0,51781-21-6,328.839996338,-0.60686700627
DTXSID00199726,False,False,833.0,3.0,4.0,51799-29-2,355.351013184,-0.369987443358
DTXSID9025328,False,True,6721.0,4.0,5.0,518-47-8,376.274993896,-1.25192853803
DTXSID30199734,False,False,1500.0,3.0,4.0,518-63-8,394.910003662,-0.57959312385
DTXSID3037250,False,False,200.0,2.0,3.0,51803-78-2,308.309997559,0.187957612144
